# PPO-Bi detailed evaluation results (greedy inference)

[summary]
generated_at_utc: 2026-07-08T11:26:45+00:00
run_id: ymhrz9yg
checkpoint: runs/ymhrz9yg/model_step_1001472.pt
global_step: 1001472
algorithm: PPO_BI
inference_mode: greedy
sampling_temperature: 1.0
reward: delta_qed
masking: r2_available
eval_r2_pool: train
r2_arch: lookup
starts_file: data/reactants_test.pkl
num_start_molecules: 2000
start_offset: 0
total_starts: 2000
total_reactions: 2302
max_qed: 0.948
best_qed: 0.948
mean_delta_qed: 0.2288165
avg_delta_qed: 0.2288165
avg_num_reactions: 1.151
max_episode_len: 4
positive_delta_fraction: 0.987
negative_delta_fraction: 0.0065
zero_delta_fraction: 0.0065
results_file: run_detailed_results/compact/4s_delta_qed_ymhrz9yg_1m_compact_results.txt

[trajectories]
path_id	start_smiles	final_smiles	initial_qed	final_qed	max_qed	delta_qed	num_reactions	stopped
825	0	Nc1cc(Cl)c(OC(F)F)c(Cl)c1	START		Nc1cc(Cl)c(OC(F)F)c(Cl)c1	0.789	0		START
825	1	Nc1cc(Cl)c(OC(F)F)c(Cl)c1	Williamson_ether	62	Nc1cc(Cl)c(OC(F)F)c(Oc2coccc2=O)c1	0.877	0.088	O=c1ccocc1O	REACT
825	2	Nc1cc(Cl)c(OC(F)F)c(Oc2coccc2=O)c1	STOP	102	Nc1cc(Cl)c(OC(F)F)c(Oc2coccc2=O)c1	0.877	0		STOP
826	0	Oc1ccc2[nH]ncc2c1Br	START		Oc1ccc2[nH]ncc2c1Br	0.703	0		START
826	1	Oc1ccc2[nH]ncc2c1Br	FGI_bromination	95	Brc1ccc2[nH]ncc2c1Br	0.786	0.083		REACT
826	2	Brc1ccc2[nH]ncc2c1Br	Suzuki_coupling	68	Brc1c(C2CCNCC2)ccc2[nH]ncc12	0.843	0.057	CC1(C)OB(C2CCNCC2)OC1(C)C	REACT
826	3	Brc1c(C2CCNCC2)ccc2[nH]ncc12	Reductive_amination-Ketone_R2	65	OCC1CC(N2CCC(c3ccc4[nH]ncc4c3Br)CC2)C1	0.879	0.036	O=C1CC(CO)C1	REACT
826	4	OCC1CC(N2CCC(c3ccc4[nH]ncc4c3Br)CC2)C1	STOP	102	OCC1CC(N2CCC(c3ccc4[nH]ncc4c3Br)CC2)C1	0.879	0		STOP
827	0	Cc1cc(I)ccc1N	START		Cc1cc(I)ccc1N	0.539	0		START
827	1	Cc1cc(I)ccc1N	Negishi_R2	71	Cc1cc(-c2cccc(CO)n2)ccc1N	0.753	0.214	OCc1cccc(Br)n1	REACT
827	2	Cc1cc(-c2cccc(CO)n2)ccc1N	STOP	102	Cc1cc(-c2cccc(CO)n2)ccc1N	0.753	0		STOP
828	0	NCC1C[C@@H]2COC[C@@H]2O1	START		NCC1C[C@@H]2COC[C@@H]2O1	0.55	0		START
828	1	NCC1C[C@@H]2COC[C@@H]2O1	Tetrahydro-Indole_formation	24	C1CCc2c(c3c(n2CC2C[C@@H]4COC[C@@H]4O2)CCC3)C1	0.835	0.285	O=C1CCCC1Oc1ccccc1	REACT
828	2	C1CCc2c(c3c(n2CC2C[C@@H]4COC[C@@H]4O2)CCC3)C1	STOP	102	C1CCc2c(c3c(n2CC2C[C@@H]4COC[C@@H]4O2)CCC3)C1	0.835	0		STOP
829	0	C#CCN(C)CCCN	START		C#CCN(C)CCCN	0.533	0		START
829	1	C#CCN(C)CCCN	Benzofuran_formation	49	CN(CCCN)Cc1cc2cccc(C(F)(F)F)c2o1	0.917	0.384	Oc1c(I)cccc1C(F)(F)F	REACT
829	2	CN(CCCN)Cc1cc2cccc(C(F)(F)F)c2o1	STOP	102	CN(CCCN)Cc1cc2cccc(C(F)(F)F)c2o1	0.917	0		STOP
830	0	COCc1cc(C)nc(O)c1C#N	START		COCc1cc(C)nc(O)c1C#N	0.736	0		START
830	1	COCc1cc(C)nc(O)c1C#N	FGI_bromination	95	COCc1cc(C)nc(Br)c1C#N	0.745	0.009		REACT
830	2	COCc1cc(C)nc(Br)c1C#N	Suzuki_coupling	68	COCc1cc(C)nc(C2CCNCC2)c1C#N	0.883	0.138	CC1(C)OB(C2CCNCC2)OC1(C)C	REACT
830	3	COCc1cc(C)nc(C2CCNCC2)c1C#N	STOP	102	COCc1cc(C)nc(C2CCNCC2)c1C#N	0.883	0		STOP
831	0	NCC(O)c1ccc(F)cc1F	START		NCC(O)c1ccc(F)cc1F	0.699	0		START
831	1	NCC(O)c1ccc(F)cc1F	Tetrahydro-Indole_formation	24	OC(Cn1c2c(c3c1CCC3)CCCC2)c1ccc(F)cc1F	0.913	0.214	O=C1CCCC1Oc1ccccc1	REACT
831	2	OC(Cn1c2c(c3c1CCC3)CCCC2)c1ccc(F)cc1F	STOP	102	OC(Cn1c2c(c3c1CCC3)CCCC2)c1ccc(F)cc1F	0.913	0		STOP
832	0	CCOc1ccc([C@@H](C)O)cc1	START		CCOc1ccc([C@@H](C)O)cc1	0.745	0		START
832	1	CCOc1ccc([C@@H](C)O)cc1	Williamson_ether_R2	61	CCOc1ccc([C@@H](C)Oc2cccc(CO)n2)cc1	0.878	0.133	OCc1cccc(Br)n1	REACT
832	2	CCOc1ccc([C@@H](C)Oc2cccc(CO)n2)cc1	STOP	102	CCOc1ccc([C@@H](C)Oc2cccc(CO)n2)cc1	0.878	0		STOP
833	0	NCCC1(O)CCCC1	START		NCCC1(O)CCCC1	0.574	0		START
833	1	NCCC1(O)CCCC1	Tetrahydro-Indole_formation	24	OC1(CCn2c3c(c4c2CCC4)CCCC3)CCCC1	0.895	0.321	O=C1CCCC1Oc1ccccc1	REACT
833	2	OC1(CCn2c3c(c4c2CCC4)CCCC3)CCCC1	STOP	102	OC1(CCn2c3c(c4c2CCC4)CCCC3)CCCC1	0.895	0		STOP
834	0	NCCOc1ccc(I)cc1	START		NCCOc1ccc(I)cc1	0.841	0		START
834	1	NCCOc1ccc(I)cc1	Negishi_R2	71	NCCOc1ccc(-c2cccc(CO)n2)cc1	0.838	-0.003	OCc1cccc(Br)n1	REACT
834	2	NCCOc1ccc(-c2cccc(CO)n2)cc1	STOP	102	NCCOc1ccc(-c2cccc(CO)n2)cc1	0.838	0		STOP
835	0	COC(=O)Cc1ccc(O)c(F)c1	START		COC(=O)Cc1ccc(O)c(F)c1	0.703	0		START
835	1	COC(=O)Cc1ccc(O)c(F)c1	FGI_bromination	95	COC(=O)Cc1ccc(Br)c(F)c1	0.749	0.046		REACT
835	2	COC(=O)Cc1ccc(Br)c(F)c1	Negishi_R2	71	COC(=O)Cc1ccc(-c2cccc(CO)n2)c(F)c1	0.868	0.119	OCc1cccc(Br)n1	REACT
835	3	COC(=O)Cc1ccc(-c2cccc(CO)n2)c(F)c1	STOP	102	COC(=O)Cc1ccc(-c2cccc(CO)n2)c(F)c1	0.868	0		STOP
836	0	CC1CC(=O)c2cccc(Br)c21	START		CC1CC(=O)c2cccc(Br)c21	0.662	0		START
836	1	CC1CC(=O)c2cccc(Br)c21	Negishi_R2	71	CC1CC(=O)c2cccc(-c3cccc(CO)n3)c21	0.895	0.233	OCc1cccc(Br)n1	REACT
836	2	CC1CC(=O)c2cccc(-c3cccc(CO)n3)c21	STOP	102	CC1CC(=O)c2cccc(-c3cccc(CO)n3)c21	0.895	0		STOP
837	0	Cc1cc(O)cc(C(C)C)c1	START		Cc1cc(O)cc(C(C)C)c1	0.652	0		START
837	1	Cc1cc(O)cc(C(C)C)c1	Williamson_ether_R2	61	Cc1cc(Oc2cccc(CO)n2)cc(C(C)C)c1	0.906	0.254	OCc1cccc(Br)n1	REACT
837	2	Cc1cc(Oc2cccc(CO)n2)cc(C(C)C)c1	STOP	102	Cc1cc(Oc2cccc(CO)n2)cc(C(C)C)c1	0.906	0		STOP
838	0	Nc1cc(Cl)c(Cl)cc1Cl	START		Nc1cc(Cl)c(Cl)cc1Cl	0.5	0		START
838	1	Nc1cc(Cl)c(Cl)cc1Cl	Reductive_amination-Ketone_R2	65	N#Cc1cccc(CNc2cc(Cl)c(Cl)cc2Cl)c1	0.798	0.298	N#Cc1cccc(C=O)c1	REACT
838	2	N#Cc1cccc(CNc2cc(Cl)c(Cl)cc2Cl)c1	STOP	102	N#Cc1cccc(CNc2cc(Cl)c(Cl)cc2Cl)c1	0.798	0		STOP
839	0	O=C(O)C1(CCl)CCCCC1	START		O=C(O)C1(CCl)CCCCC1	0.656	0		START
839	1	O=C(O)C1(CCl)CCCCC1	Benzothiazol_formation	14	O=C(O)c1ccc2sc(C3(CCl)CCCCC3)nc2c1	0.853	0.197	Nc1ccc(C(=O)O)cc1S	REACT
839	2	O=C(O)c1ccc2sc(C3(CCl)CCCCC3)nc2c1	STOP	102	O=C(O)c1ccc2sc(C3(CCl)CCCCC3)nc2c1	0.853	0		STOP
840	0	Nc1ccc(O)c(F)c1F	START		Nc1ccc(O)c(F)c1F	0.426	0		START
840	1	Nc1ccc(O)c(F)c1F	Reductive_amination-Ketone_R2	65	N#Cc1cccc(CNc2ccc(O)c(F)c2F)c1	0.833	0.407	N#Cc1cccc(C=O)c1	REACT
840	2	N#Cc1cccc(CNc2ccc(O)c(F)c2F)c1	STOP	102	N#Cc1cccc(CNc2ccc(O)c(F)c2F)c1	0.833	0		STOP
841	0	NCc1ccc(OCC(F)(F)F)nc1	START		NCc1ccc(OCC(F)(F)F)nc1	0.814	0		START
841	1	NCc1ccc(OCC(F)(F)F)nc1	Reductive_amination-Ketone_R2	65	N#Cc1cccc(CNCc2ccc(OCC(F)(F)F)nc2)c1	0.888	0.074	N#Cc1cccc(C=O)c1	REACT
841	2	N#Cc1cccc(CNCc2ccc(OCC(F)(F)F)nc2)c1	STOP	102	N#Cc1cccc(CNCc2ccc(OCC(F)(F)F)nc2)c1	0.888	0		STOP
842	0	NCC12CCC(CC1)C2	START		NCC12CCC(CC1)C2	0.565	0		START
842	1	NCC12CCC(CC1)C2	Reductive_amination-Ketone_R2	65	N#Cc1cccc(CNCC23CCC(CC2)C3)c1	0.877	0.312	N#Cc1cccc(C=O)c1	REACT
842	2	N#Cc1cccc(CNCC23CCC(CC2)C3)c1	STOP	102	N#Cc1cccc(CNCC23CCC(CC2)C3)c1	0.877	0		STOP
843	0	CC(=O)C1CCCCC1C(=O)O	START		CC(=O)C1CCCCC1C(=O)O	0.682	0		START
843	1	CC(=O)C1CCCCC1C(=O)O	Benzothiazol_formation	14	CC(=O)C1CCCCC1c1nc2cc(C(=O)O)ccc2s1	0.935	0.253	Nc1ccc(C(=O)O)cc1S	REACT
843	2	CC(=O)C1CCCCC1c1nc2cc(C(=O)O)ccc2s1	STOP	102	CC(=O)C1CCCCC1c1nc2cc(C(=O)O)ccc2s1	0.935	0		STOP
844	0	CC(C)[C@H](C(=O)O)N(C)C	START		CC(C)[C@H](C(=O)O)N(C)C	0.634	0		START
844	1	CC(C)[C@H](C(=O)O)N(C)C	Benzothiazol_formation	14	CC(C)[C@H](c1nc2cc(C(=O)O)ccc2s1)N(C)C	0.932	0.298	Nc1ccc(C(=O)O)cc1S	REACT
844	2	CC(C)[C@H](c1nc2cc(C(=O)O)ccc2s1)N(C)C	STOP	102	CC(C)[C@H](c1nc2cc(C(=O)O)ccc2s1)N(C)C	0.932	0		STOP
845	0	Cc1cccc(C(C)O)c1	START		Cc1cccc(C(C)O)c1	0.626	0		START
845	1	Cc1cccc(C(C)O)c1	Williamson_ether_R2	61	Cc1cccc(C(C)Oc2cccc(CO)n2)c1	0.897	0.271	OCc1cccc(Br)n1	REACT
845	2	Cc1cccc(C(C)Oc2cccc(CO)n2)c1	STOP	102	Cc1cccc(C(C)Oc2cccc(CO)n2)c1	0.897	0		STOP
846	0	COC1(C#N)CC(C(=O)O)C1	START		COC1(C#N)CC(C(=O)O)C1	0.626	0		START
846	1	COC1(C#N)CC(C(=O)O)C1	Benzothiazol_formation	14	COC1(C#N)CC(c2nc3cc(C(=O)O)ccc3s2)C1	0.938	0.312	Nc1ccc(C(=O)O)cc1S	REACT
846	2	COC1(C#N)CC(c2nc3cc(C(=O)O)ccc3s2)C1	STOP	102	COC1(C#N)CC(c2nc3cc(C(=O)O)ccc3s2)C1	0.938	0		STOP
847	0	CC(O)(CN)CC(=O)O	START		CC(O)(CN)CC(=O)O	0.469	0		START
847	1	CC(O)(CN)CC(=O)O	Tetrahydro-Indole_formation	24	CC(O)(CC(=O)O)Cn1c2c(c3c1CCC3)CCCC2	0.885	0.416	O=C1CCCC1Oc1ccccc1	REACT
847	2	CC(O)(CC(=O)O)Cn1c2c(c3c1CCC3)CCCC2	STOP	102	CC(O)(CC(=O)O)Cn1c2c(c3c1CCC3)CCCC2	0.885	0		STOP
848	0	CC(O)(Cc1ccccc1)C(=O)O	START		CC(O)(Cc1ccccc1)C(=O)O	0.731	0		START
848	1	CC(O)(Cc1ccccc1)C(=O)O	Amide_formation	82	CC(O)(Cc1ccccc1)C(=O)NCc1nccnc1Cl	0.882	0.151	NCc1nccnc1Cl	REACT
848	2	CC(O)(Cc1ccccc1)C(=O)NCc1nccnc1Cl	STOP	102	CC(O)(Cc1ccccc1)C(=O)NCc1nccnc1Cl	0.882	0		STOP
849	0	C[C@@H](O)c1cc(Cl)ccc1Cl	START		C[C@@H](O)c1cc(Cl)ccc1Cl	0.723	0		START
849	1	C[C@@H](O)c1cc(Cl)ccc1Cl	Williamson_ether	62	C[C@@H](O)c1cc(Oc2coccc2=O)ccc1Cl	0.927	0.204	O=c1ccocc1O	REACT
849	2	C[C@@H](O)c1cc(Oc2coccc2=O)ccc1Cl	STOP	102	C[C@@H](O)c1cc(Oc2coccc2=O)ccc1Cl	0.927	0		STOP
850	0	C[C@H](O)c1cccc(F)c1	START		C[C@H](O)c1cccc(F)c1	0.631	0		START
850	1	C[C@H](O)c1cccc(F)c1	Williamson_ether_R2	61	C[C@H](Oc1cccc(CO)n1)c1cccc(F)c1	0.903	0.272	OCc1cccc(Br)n1	REACT
850	2	C[C@H](Oc1cccc(CO)n1)c1cccc(F)c1	STOP	102	C[C@H](Oc1cccc(CO)n1)c1cccc(F)c1	0.903	0		STOP
851	0	COc1cc(C)c(CCN)cc1OC	START		COc1cc(C)c(CCN)cc1OC	0.792	0		START
851	1	COc1cc(C)c(CCN)cc1OC	Pictet-Spengler-6-membered-ring	3	COC(=O)[C@@H]1C[C@H]1C1NCCc2c(C)cc(OC)c(OC)c21	0.862	0.07	COC(=O)[C@@H]1C[C@H]1C=O	REACT
851	2	COC(=O)[C@@H]1C[C@H]1C1NCCc2c(C)cc(OC)c(OC)c21	STOP	102	COC(=O)[C@@H]1C[C@H]1C1NCCc2c(C)cc(OC)c(OC)c21	0.862	0		STOP
852	0	OCc1cc(Cl)nnc1Cl	START		OCc1cc(Cl)nnc1Cl	0.706	0		START
852	1	OCc1cc(Cl)nnc1Cl	Williamson_ether_R2	61	OCc1cccc(OCc2cc(Cl)nnc2Cl)n1	0.933	0.227	OCc1cccc(Br)n1	REACT
852	2	OCc1cccc(OCc2cc(Cl)nnc2Cl)n1	STOP	102	OCc1cccc(OCc2cc(Cl)nnc2Cl)n1	0.933	0		STOP
853	0	CC1OCCC1CCN	START		CC1OCCC1CCN	0.597	0		START
853	1	CC1OCCC1CCN	Quinazolinone_formation	20	Cc1cc2c(=O)n(CCC3CCOC3C)cnc2cc1F	0.873	0.276	Cc1cc(C(=O)O)c(N)cc1F	REACT
853	2	Cc1cc2c(=O)n(CCC3CCOC3C)cnc2cc1F	STOP	102	Cc1cc2c(=O)n(CCC3CCOC3C)cnc2cc1F	0.873	0		STOP
854	0	CCC1CCCC1(C)C(=O)O	START		CCC1CCCC1(C)C(=O)O	0.666	0		START
854	1	CCC1CCCC1(C)C(=O)O	Benzothiazol_formation	14	CCC1CCCC1(C)c1nc2cc(C(=O)O)ccc2s1	0.907	0.241	Nc1ccc(C(=O)O)cc1S	REACT
854	2	CCC1CCCC1(C)c1nc2cc(C(=O)O)ccc2s1	STOP	102	CCC1CCCC1(C)c1nc2cc(C(=O)O)ccc2s1	0.907	0		STOP
855	0	CN(C)c1ccc(CN)nc1	START		CN(C)c1ccc(CN)nc1	0.673	0		START
855	1	CN(C)c1ccc(CN)nc1	Reductive_amination-Ketone_R2	65	CN(C)c1ccc(CNCc2cccc(C#N)c2)nc1	0.902	0.229	N#Cc1cccc(C=O)c1	REACT
855	2	CN(C)c1ccc(CNCc2cccc(C#N)c2)nc1	STOP	102	CN(C)c1ccc(CNCc2cccc(C#N)c2)nc1	0.902	0		STOP
856	0	CCOC(=O)c1cccc(F)c1Br	START		CCOC(=O)c1cccc(F)c1Br	0.751	0		START
856	1	CCOC(=O)c1cccc(F)c1Br	Negishi_R2	71	CCOC(=O)c1cccc(F)c1-c1cccc(CO)n1	0.871	0.12	OCc1cccc(Br)n1	REACT
856	2	CCOC(=O)c1cccc(F)c1-c1cccc(CO)n1	STOP	102	CCOC(=O)c1cccc(F)c1-c1cccc(CO)n1	0.871	0		STOP
857	0	C[C@@H](O)c1ccncc1	START		C[C@@H](O)c1ccncc1	0.607	0		START
857	1	C[C@@H](O)c1ccncc1	Williamson_ether_R2	61	C[C@@H](Oc1cccc(CO)n1)c1ccncc1	0.874	0.267	OCc1cccc(Br)n1	REACT
857	2	C[C@@H](Oc1cccc(CO)n1)c1ccncc1	STOP	102	C[C@@H](Oc1cccc(CO)n1)c1ccncc1	0.874	0		STOP
858	0	O=C(O)C1CCNC=N1	START		O=C(O)C1CCNC=N1	0.498	0		START
858	1	O=C(O)C1CCNC=N1	Benzothiazol_formation	14	O=C(O)c1ccc2sc(C3CCNC=N3)nc2c1	0.867	0.369	Nc1ccc(C(=O)O)cc1S	REACT
858	2	O=C(O)c1ccc2sc(C3CCNC=N3)nc2c1	Amide_formation	82	O=C(NC1CC2OCCCC12)c1ccc2sc(C3CCNC=N3)nc2c1	0.871	0.004	NC1CC2OCCCC12	REACT
858	3	O=C(NC1CC2OCCCC12)c1ccc2sc(C3CCNC=N3)nc2c1	STOP	102	O=C(NC1CC2OCCCC12)c1ccc2sc(C3CCNC=N3)nc2c1	0.871	0		STOP
859	0	O=C(O)C(O)c1cccc(Br)c1	START		O=C(O)C(O)c1cccc(Br)c1	0.812	0		START
859	1	O=C(O)C(O)c1cccc(Br)c1	Amide_formation	82	O=C(NCc1nccnc1Cl)C(O)c1cccc(Br)c1	0.881	0.069	NCc1nccnc1Cl	REACT
859	2	O=C(NCc1nccnc1Cl)C(O)c1cccc(Br)c1	STOP	102	O=C(NCc1nccnc1Cl)C(O)c1cccc(Br)c1	0.881	0		STOP
860	0	N#CCC1(CO)CC1	START		N#CCC1(CO)CC1	0.569	0		START
860	1	N#CCC1(CO)CC1	FGI_bromination	95	N#CCC1(CBr)CC1	0.588	0.019		REACT
860	2	N#CCC1(CBr)CC1	Negishi_R2	71	N#CCC1(Cc2cccc(CO)n2)CC1	0.81	0.222	OCc1cccc(Br)n1	REACT
860	3	N#CCC1(Cc2cccc(CO)n2)CC1	STOP	102	N#CCC1(Cc2cccc(CO)n2)CC1	0.81	0		STOP
861	0	C#CCOc1ccc(C(O)CC)cc1	START		C#CCOc1ccc(C(O)CC)cc1	0.737	0		START
861	1	C#CCOc1ccc(C(O)CC)cc1	Alkyne_alkylation	92	CCC(O)c1ccc(OCC#Cc2cccc(CO)n2)cc1	0.832	0.095	OCc1cccc(Br)n1	REACT
861	2	CCC(O)c1ccc(OCC#Cc2cccc(CO)n2)cc1	STOP	102	CCC(O)c1ccc(OCC#Cc2cccc(CO)n2)cc1	0.832	0		STOP
862	0	OCC1COC(CI)C1	START		OCC1COC(CI)C1	0.573	0		START
862	1	OCC1COC(CI)C1	Negishi_R2	71	OCC1COC(Cc2sc(Cl)nc2C(F)(F)F)C1	0.933	0.36	FC(F)(F)c1nc(Cl)sc1Br	REACT
862	2	OCC1COC(Cc2sc(Cl)nc2C(F)(F)F)C1	STOP	102	OCC1COC(Cc2sc(Cl)nc2C(F)(F)F)C1	0.933	0		STOP
863	0	OCc1cncc(C(F)(F)F)c1	START		OCc1cncc(C(F)(F)F)c1	0.706	0		START
863	1	OCc1cncc(C(F)(F)F)c1	Williamson_ether_R2	61	OCc1cccc(OCc2cncc(C(F)(F)F)c2)n1	0.937	0.231	OCc1cccc(Br)n1	REACT
863	2	OCc1cccc(OCc2cncc(C(F)(F)F)c2)n1	STOP	102	OCc1cccc(OCc2cncc(C(F)(F)F)c2)n1	0.937	0		STOP
864	0	Cc1ccc(C(N)C(=O)O)cc1	START		Cc1ccc(C(N)C(=O)O)cc1	0.689	0		START
864	1	Cc1ccc(C(N)C(=O)O)cc1	Tetrahydro-Indole_formation	24	Cc1ccc(C(C(=O)O)n2c3c(c4c2CCC4)CCCC3)cc1	0.936	0.247	O=C1CCCC1Oc1ccccc1	REACT
864	2	Cc1ccc(C(C(=O)O)n2c3c(c4c2CCC4)CCCC3)cc1	STOP	102	Cc1ccc(C(C(=O)O)n2c3c(c4c2CCC4)CCCC3)cc1	0.936	0		STOP
865	0	Cc1nc(Cl)ccc1CO	START		Cc1nc(Cl)ccc1CO	0.628	0		START
865	1	Cc1nc(Cl)ccc1CO	Williamson_ether_R2	61	Cc1nc(Cl)ccc1COc1cccc(CO)n1	0.862	0.234	OCc1cccc(Br)n1	REACT
865	2	Cc1nc(Cl)ccc1COc1cccc(CO)n1	STOP	102	Cc1nc(Cl)ccc1COc1cccc(CO)n1	0.862	0		STOP
866	0	O=C(CBr)c1ccncc1	START		O=C(CBr)c1ccncc1	0.536	0		START
866	1	O=C(CBr)c1ccncc1	Reductive_amination-Ketone	66	Clc1nccnc1CNC(CBr)c1ccncc1	0.858	0.322	NCc1nccnc1Cl	REACT
866	2	Clc1nccnc1CNC(CBr)c1ccncc1	STOP	102	Clc1nccnc1CNC(CBr)c1ccncc1	0.858	0		STOP
867	0	O=C1CCOCC1O	START		O=C1CCOCC1O	0.457	0		START
867	1	O=C1CCOCC1O	Reductive_amination-Ketone	66	COCC1(NC2CCOCC2O)CC(F)(F)C1	0.765	0.308	COCC1(N)CC(F)(F)C1	REACT
867	2	COCC1(NC2CCOCC2O)CC(F)(F)C1	Reductive_amination-Ketone_R2	65	COCC1(N(Cc2cccc(C#N)c2)C2CCOCC2O)CC(F)(F)C1	0.837	0.072	N#Cc1cccc(C=O)c1	REACT
867	3	COCC1(N(Cc2cccc(C#N)c2)C2CCOCC2O)CC(F)(F)C1	STOP	102	COCC1(N(Cc2cccc(C#N)c2)C2CCOCC2O)CC(F)(F)C1	0.837	0		STOP
868	0	Cc1cc(F)c(O)c(F)c1	START		Cc1cc(F)c(O)c(F)c1	0.59	0		START
868	1	Cc1cc(F)c(O)c(F)c1	Williamson_ether_R2	61	Cc1cc(F)c(Oc2cccc(CO)n2)c(F)c1	0.911	0.321	OCc1cccc(Br)n1	REACT
868	2	Cc1cc(F)c(Oc2cccc(CO)n2)c(F)c1	STOP	102	Cc1cc(F)c(Oc2cccc(CO)n2)c(F)c1	0.911	0		STOP
869	0	NCCC1CCCC1	START		NCCC1CCCC1	0.577	0		START
869	1	NCCC1CCCC1	Quinazolinone_formation	20	Cc1cc2c(=O)n(CCC3CCCC3)cnc2cc1F	0.859	0.282	Cc1cc(C(=O)O)c(N)cc1F	REACT
869	2	Cc1cc2c(=O)n(CCC3CCCC3)cnc2cc1F	STOP	102	Cc1cc2c(=O)n(CCC3CCCC3)cnc2cc1F	0.859	0		STOP
870	0	Cc1c(Cl)cccc1C(C)O	START		Cc1c(Cl)cccc1C(C)O	0.687	0		START
870	1	Cc1c(Cl)cccc1C(C)O	Williamson_ether	62	Cc1c(Oc2coccc2=O)cccc1C(C)O	0.904	0.217	O=c1ccocc1O	REACT
870	2	Cc1c(Oc2coccc2=O)cccc1C(C)O	STOP	102	Cc1c(Oc2coccc2=O)cccc1C(C)O	0.904	0		STOP
871	0	NCC1(O)CCC1	START		NCC1(O)CCC1	0.483	0		START
871	1	NCC1(O)CCC1	Tetrahydro-Indole_formation	24	OC1(Cn2c3c(c4c2CCC4)CCCC3)CCC1	0.851	0.368	O=C1CCCC1Oc1ccccc1	REACT
871	2	OC1(Cn2c3c(c4c2CCC4)CCCC3)CCC1	STOP	102	OC1(Cn2c3c(c4c2CCC4)CCCC3)CCC1	0.851	0		STOP
872	0	Nc1cc(Br)ccc1OC(F)(F)F	START		Nc1cc(Br)ccc1OC(F)(F)F	0.784	0		START
872	1	Nc1cc(Br)ccc1OC(F)(F)F	Reductive_amination-Ketone_R2	65	N#Cc1cccc(CNc2cc(Br)ccc2OC(F)(F)F)c1	0.837	0.053	N#Cc1cccc(C=O)c1	REACT
872	2	N#Cc1cccc(CNc2cc(Br)ccc2OC(F)(F)F)c1	STOP	102	N#Cc1cccc(CNc2cc(Br)ccc2OC(F)(F)F)c1	0.837	0		STOP
873	0	C=C(C)CCCN	START		C=C(C)CCCN	0.53	0		START
873	1	C=C(C)CCCN	Heck	80	CC(=Cc1sc(Cl)nc1C(F)(F)F)CCCN	0.909	0.379	FC(F)(F)c1nc(Cl)sc1Br	REACT
873	2	CC(=Cc1sc(Cl)nc1C(F)(F)F)CCCN	STOP	102	CC(=Cc1sc(Cl)nc1C(F)(F)F)CCCN	0.909	0		STOP
874	0	CCN(C(=O)OC(C)(C)C)[C@H](C)CN	START		CCN(C(=O)OC(C)(C)C)[C@H](C)CN	0.756	0		START
874	1	CCN(C(=O)OC(C)(C)C)[C@H](C)CN	Reductive_amination-Ketone_R2	65	CCN(C(=O)OC(C)(C)C)[C@H](C)CNCc1cccc(C#N)c1	0.874	0.118	N#Cc1cccc(C=O)c1	REACT
874	2	CCN(C(=O)OC(C)(C)C)[C@H](C)CNCc1cccc(C#N)c1	STOP	102	CCN(C(=O)OC(C)(C)C)[C@H](C)CNCc1cccc(C#N)c1	0.874	0		STOP
875	0	O[C@@H]1CC[C@@H]2CCN[C@H]12	START		O[C@@H]1CC[C@@H]2CCN[C@H]12	0.484	0		START
875	1	O[C@@H]1CC[C@@H]2CCN[C@H]12	Williamson_ether_R2	61	OCc1cccc(O[C@@H]2CC[C@@H]3CCN[C@@H]32)n1	0.822	0.338	OCc1cccc(Br)n1	REACT
875	2	OCc1cccc(O[C@@H]2CC[C@@H]3CCN[C@@H]32)n1	STOP	102	OCc1cccc(O[C@@H]2CC[C@@H]3CCN[C@@H]32)n1	0.822	0		STOP
876	0	O[C@@H]1CC[C@H]2CCN[C@H]21	START		O[C@@H]1CC[C@H]2CCN[C@H]21	0.484	0		START
876	1	O[C@@H]1CC[C@H]2CCN[C@H]21	Williamson_ether_R2	61	OCc1cccc(O[C@@H]2CC[C@H]3CCN[C@H]32)n1	0.822	0.338	OCc1cccc(Br)n1	REACT
876	2	OCc1cccc(O[C@@H]2CC[C@H]3CCN[C@H]32)n1	STOP	102	OCc1cccc(O[C@@H]2CC[C@H]3CCN[C@H]32)n1	0.822	0		STOP
877	0	CC(C)(C)c1cc(C(=O)O)ccc1O	START		CC(C)(C)c1cc(C(=O)O)ccc1O	0.721	0		START
877	1	CC(C)(C)c1cc(C(=O)O)ccc1O	FGI_bromination	95	CC(C)(C)c1cc(C(=O)O)ccc1Br	0.836	0.115		REACT
877	2	CC(C)(C)c1cc(C(=O)O)ccc1Br	Williamson_ether	62	CC(C)(C)c1cc(C(=O)O)ccc1Oc1coccc1=O	0.936	0.1	O=c1ccocc1O	REACT
877	3	CC(C)(C)c1cc(C(=O)O)ccc1Oc1coccc1=O	STOP	102	CC(C)(C)c1cc(C(=O)O)ccc1Oc1coccc1=O	0.936	0		STOP
878	0	CC(C)c1cc(C(=O)O)cc(O)n1	START		CC(C)c1cc(C(=O)O)cc(O)n1	0.727	0		START
